gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
ENSG00000274422,False,LL22NC03-2H8.5,NCBITaxon:9606,gene,19150.0,True,1696.0,0.11838233475927895,0.1889862223707715,1.3019412785896491
ENSG00000211666,False,IGLV2-14,NCBITaxon:9606,gene,1382.0,True,73.0,0.008543310007170941,0.32111294390911116,9.406010537594618
ENSG00000254709,False,IGLL5,NCBITaxon:9606,gene,3846.0,True,30.0,0.02377537647437007,2.4702840569356344,18.63851461952063
ENSG00000211677,False,IGLC2,NCBITaxon:9606,gene,739998.0,True,6.0,4.574553052595139,28133.28030446758,87.82889048407046
ENSG00000211679,False,IGLC3,NCBITaxon:9606,gene,264552.0,True,9.0,1.6354195000123637,5927.931730373001,46.21948709568835
ENSG00000222037,False,IGLC6,NCBITaxon:9606,gene,1239.0,True,108.0,0.007659306149699562,0.5247275960490383,7.4100583324046525
ENSG00000211685,False,IGLC7,NCBITaxon:9606,gene,6675.0,True,113.0,0.041263816423926215,73.00583918464288,7.266135756055418
ENSG00000128266,False,GNAZ,NCBITaxon:9606,gene,2646.0,True,1038.0,0.016357162285799066,0.03233569449498103,1.6115590242340345
ENSG00000128218,False,VPREB3,NCBITaxon:9606,gene,27772.0,True,351.0,0.17168220370416162,0.6838031060176787,3.12464738510698
ENSG00000099958,False,DERL3,NCBITaxon:9606,gene,9885.0,True,97.0,0.06110753937835365,0.5996856634288653,8.066335447688845
ENSG00000178803,False,ADORA2A-AS1,NCBITaxon:9606,gene,6237.0,True,1721.0,0.0385561682450978,0.0603384283096588,1.2942097091178202
ENSG00000100024,False,UPB1,NCBITaxon:9606,gene,3362.0,True,2218.0,0.0207833634183131,0.03027964572978815,1.1942986586519562
ENSG00000100077,False,GRK3,NCBITaxon:9606,gene,72899.0,True,1615.0,0.4506503301105314,0.9157288229403995,1.3261230088369311
ENSG00000225783,False,MIAT,NCBITaxon:9606,gene,14148.0,True,2766.0,0.08746074528325215,0.11979627835618568,1.122566278545634
ENSG00000169184,False,MN1,NCBITaxon:9606,gene,2210.0,True,1732.0,0.013661877797284934,0.021734310380420573,1.2919963861563262
ENSG00000100219,False,XBP1,NCBITaxon:9606,gene,159337.0,True,1030.0,0.9849966618036151,3.310068352453644,1.6173510655986603
ENSG00000185340,False,GAS2L1,NCBITaxon:9606,gene,12589.0,True,1276.0,0.07782324868326698,0.13889012396113953,1.4608208551609945
ENSG00000100285,False,NEFH,NCBITaxon:9606,gene,3056.0,True,2278.0,0.01889171880022749,0.02736266579716286,1.1850623854287246
ENSG00000128342,False,LIF,NCBITaxon:9606,gene,156.0,True,1821.0,0.0009643678445142306,0.0013838118643710576,1.268491622548314
ENSG00000099985,False,OSM,NCBITaxon:9606,gene,25813.0,True,437.0,0.15957196904131946,0.524112242992058,2.6032219081200934
ENSG00000128245,False,YWHAH,NCBITaxon:9606,gene,100616.0,True,1473.0,0.6219925323310501,1.4546317722044912,1.3792721484581896
ENSG00000100292,False,HMOX1,NCBITaxon:9606,gene,67258.0,True,232.0,0.4157785415790905,2.626469383298501,4.207642584910926
ENSG00000100297,False,MCM5,NCBITaxon:9606,gene,23673.0,True,2190.0,0.1463428204050345,0.2184963583301391,1.197326910620621
ENSG00000128284,False,APOL3,NCBITaxon:9606,gene,47960.0,True,2406.0,0.29648129373655446,0.4799166506084661,1.1655006109257953
ENSG00000100362,False,PVALB,NCBITaxon:9606,gene,558.0,True,1196.0,0.003449469597685517,0.006293622125977482,1.5108709337637842
ENSG00000100365,False,NCF4,NCBITaxon:9606,gene,62949.0,True,2294.0,0.38914097079696347,0.6794814947133264,1.1825076044391554
ENSG00000100368,False,CSF2RB,NCBITaxon:9606,gene,31695.0,True,1994.0,0.19593358225563165,0.31398332814303687,1.2345321528979976
ENSG00000128311,False,TST,NCBITaxon:9606,gene,15243.0,True,2886.0,0.09422986573032319,0.12779593699839228,1.1114398698211763
ENSG00000100385,False,IL2RB,NCBITaxon:9606,gene,61495.0,True,515.0,0.3801525679384783,1.3119286724073038,2.350726260265143
ENSG00000100079,False,LGALS2,NCBITaxon:9606,gene,203218.0,True,322.0,1.2562622091441853,9.95157672880607,3.3371243774386548
ENSG00000100097,False,LGALS1,NCBITaxon:9606,gene,915838.0,True,535.0,5.661568705027077,77.28903544273928,2.293649475377492
ENSG00000189060,False,H1-0,NCBITaxon:9606,gene,31242.0,True,517.0,0.19313320639944612,0.5864884575932325,2.3443567367149507
ENSG00000185022,False,MAFF,NCBITaxon:9606,gene,18721.0,True,1296.0,0.11573032318686481,0.20558726420511006,1.450591603714366
ENSG00000183741,False,CBX6,NCBITaxon:9606,gene,75978.0,True,2841.0,0.46968423134937315,0.8115844257990903,1.1153264450428528
ENSG00000128383,False,APOBEC3A,NCBITaxon:9606,gene,165977.0,True,131.0,1.0260441136470413,13.982451340231421,6.421744222200892
ENSG00000239713,False,APOBEC3G,NCBITaxon:9606,gene,88714.0,True,2434.0,0.5484162112707401,1.034784247531278,1.1618663396585873
ENSG00000100311,False,PDGFB,NCBITaxon:9606,gene,1872.0,True,1437.0,0.011572414134170768,0.01988301676366536,1.3927396439122124
ENSG00000284633,False,RP3-333H23.10,NCBITaxon:9606,gene,1897.0,True,792.0,0.01172696026309933,0.027081310042351363,1.8722053656245816
ENSG00000100321,False,SYNGR1,NCBITaxon:9606,gene,26406.0,True,2374.0,0.16323780321950496,0.24173353961154517,1.1698114470099499
ENSG00000100351,False,GRAP2,NCBITaxon:9606,gene,33526.0,True,1214.0,0.20725254073835958,0.4071366834148197,1.5009596842053987
ENSG00000234965,False,SHISA8,NCBITaxon:9606,gene,1836.0,True,1881.0,0.011349867708513638,0.01760082121923588,1.2568234486922405
ENSG00000159958,False,TNFRSF13C,NCBITaxon:9606,gene,37429.0,True,387.0,0.2313802823866868,0.872576963894933,2.838886689372467
ENSG00000100162,False,CENPM,NCBITaxon:9606,gene,5398.0,True,809.0,0.033369600158255235,0.07445380524807713,1.8443032746743848
ENSG00000198951,False,NAGA,NCBITaxon:9606,gene,40343.0,True,2339.0,0.24939417917460002,0.3936604206744565,1.1748784584297198
ENSG00000235568,False,NFAM1,NCBITaxon:9606,gene,36769.0,True,2060.0,0.22730026458297273,0.36781833034464434,1.2210839860737126
ENSG00000100290,False,BIK,NCBITaxon:9606,gene,1566.0,True,1831.0,0.009680769516085161,0.015138442752284646,1.2664506751433766
ENSG00000100300,False,TSPO,NCBITaxon:9606,gene,687751.0,True,1025.0,4.251570188669914,34.42715176630945,1.620652648758559
ENSG00000188677,False,PARVB,NCBITaxon:9606,gene,26496.0,True,2023.0,0.1637941692836478,0.2546077266782651,1.2273229549542122
ENSG00000100364,False,KIAA0930,NCBITaxon:9606,gene,58790.0,True,2333.0,0.3634306767884078,0.6206976287013273,1.17592806097515
ENSG00000100373,False,UPK3A,NCBITaxon:9606,gene,12098.0,True,1465.0,0.07478796271111002,0.12614266072663938,1.3815611889691797
ENSG00000100376,False,FAM118A,NCBITaxon:9606,gene,46417.0,True,2194.0,0.2869427066590836,0.4738783305514984,1.1970433611677347
ENSG00000128408,False,RIBC2,NCBITaxon:9606,gene,226.0,True,2535.0,0.001397097005514206,0.0018526131196673766,1.1490620194858878
ENSG00000075234,False,TTC38,NCBITaxon:9606,gene,22832.0,True,1760.0,0.14114388862787766,0.2253012291738208,1.284743129189481
ENSG00000075218,False,GTSE1,NCBITaxon:9606,gene,1690.0,True,279.0,0.010447318315570832,0.047145169365347954,3.6552069330521966
ENSG00000184164,False,CRELD2,NCBITaxon:9606,gene,35558.0,True,1651.0,0.21981405009767316,0.381582018178444,1.3157251356415252
ENSG00000198355,False,PIM3,NCBITaxon:9606,gene,143174.0,True,656.0,0.8850794985287208,3.599485839638256,2.063913244401992
ENSG00000196576,False,PLXNB2,NCBITaxon:9606,gene,57720.0,True,1692.0,0.35681610247026535,0.672196822298257,1.3026446293716911
ENSG00000025708,False,TYMP,NCBITaxon:9606,gene,551186.0,True,524.0,3.407346504784748,34.56336930826915,2.3242097308530565
ENSG00000177989,False,ODF3B,NCBITaxon:9606,gene,52801.0,True,1506.0,0.32640760614228137,0.6310735581567032,1.3637594953717862
ENSG00000273272,False,CTA-384D8.34,NCBITaxon:9606,gene,9494.0,True,2721.0,0.058690437921910935,0.08043120480190216,1.1274148592689253
ENSG00000155307,False,SAMSN1,NCBITaxon:9606,gene,167709.0,True,246.0,1.0367510694592121,8.936694515384408,4.039927621657407
ENSG00000180530,False,NRIP1,NCBITaxon:9606,gene,78587.0,True,944.0,0.48581266536435797,1.2747565269374932,1.6778041697766957
ENSG00000154640,False,BTG3,NCBITaxon:9606,gene,27751.0,True,1636.0,0.17155238495586161,0.2886831337517308,1.320265338018133
ENSG00000185433,False,LINC00158,NCBITaxon:9606,gene,115.0,True,2214.0,0.0007109121930713879,0.0009453227567354507,1.1945641284406556
ENSG00000234883,False,MIR155HG,NCBITaxon:9606,gene,13462.0,True,374.0,0.08321999950545239,0.30172346189586147,2.969004546461199
ENSG00000142192,False,APP,NCBITaxon:9606,gene,60748.0,True,623.0,0.37553472960609285,1.1673931383931049,2.1237694657481905
ENSG00000156265,False,MAP3K7CL,NCBITaxon:9606,gene,23903.0,True,241.0,0.14776464479117726,0.7502517985915905,4.067092780296665
ENSG00000156273,False,BACH1,NCBITaxon:9606,gene,133848.0,True,820.0,0.8274276105932099,2.8952385228839126,1.8330946414907445
ENSG00000156299,False,TIAM1,NCBITaxon:9606,gene,43145.0,True,2307.0,0.26671570930491334,0.42810500993440953,1.1801251661750907
ENSG00000184221,False,OLIG1,NCBITaxon:9606,gene,16023.0,True,1237.0,0.09905170495289434,0.17978088024787245,1.4857906812795365
ENSG00000159128,False,IFNGR2,NCBITaxon:9606,gene,130703.0,True,871.0,0.8079857075739967,2.6773665427996436,1.7550079328450907
ENSG00000205726,False,ITSN1,NCBITaxon:9606,gene,11234.0,True,2839.0,0.06944684849533889,0.0944705161502037,1.1157737843930857
ENSG00000180509,False,KCNE1,NCBITaxon:9606,gene,9551.0,True,2446.0,0.059042803095868054,0.08326429521975137,1.1599843640759018
ENSG00000157557,False,ETS2,NCBITaxon:9606,gene,101763.0,True,415.0,0.6290831087262926,2.889286274405834,2.6976084746818962
ENSG00000182240,False,BACE2,NCBITaxon:9606,gene,2941.0,True,2122.0,0.018180806607156104,0.026863561183758253,1.2079174466740292
ENSG00000183486,False,MX2,NCBITaxon:9606,gene,96382.0,True,1304.0,0.5958185999357088,1.4395863806992617,1.4468283506490214
ENSG00000157601,False,MX1,NCBITaxon:9606,gene,111308.0,True,480.0,0.6880888207512178,2.9952845183391066,2.470887639504467
ENSG00000160209,False,PDXK,NCBITaxon:9606,gene,63517.0,True,2964.0,0.3926522588462204,0.6427854730367839,1.1061323119369542
ENSG00000160213,False,CSTB,NCBITaxon:9606,gene,294702.0,True,2523.0,1.8218021315002102,6.238616174539287,1.1504646663914126
ENSG00000225331,False,LINC01678,NCBITaxon:9606,gene,20186.0,True,1478.0,0.12478672634207859,0.2113032964401911,1.3762932386013442
ENSG00000160223,False,ICOSLG,NCBITaxon:9606,gene,13799.0,True,2032.0,0.0853032813234094,0.1276429098188048,1.2258628629372499
ENSG00000160224,False,AIRE,NCBITaxon:9606,gene,946.0,True,652.0,0.005848025518656809,0.014913594381034758,2.0719270883918255
ENSG00000183255,False,PTTG1IP,NCBITaxon:9606,gene,85304.0,True,2948.0,0.5273361192848841,0.9367415272996176,1.107763696507922
ENSG00000160255,False,ITGB2,NCBITaxon:9606,gene,575548.0,True,1892.0,3.557948616503054,20.01342575044439,1.2552203530072772
ENSG00000142173,False,COL6A2,NCBITaxon:9606,gene,12014.0,True,1223.0,0.07426868771791004,0.1355299789553677,1.4949636583722257
ENSG00000160298,False,C21orf58,NCBITaxon:9606,gene,5449.0,True,1794.0,0.0336848742612695,0.051936790985272985,1.2745562883547041
ENSG00000160307,False,S100B,NCBITaxon:9606,gene,28429.0,True,104.0,0.17574367597240426,1.710593788664771,7.613612109089298
ENSG00000198804,False,MT-CO1,NCBITaxon:9606,gene,12343070.0,True,1029.0,76.30294750377092,3607.8816648717784,1.6175530860325307
ENSG00000198938,False,MT-CO3,NCBITaxon:9606,gene,10806565.0,True,2203.0,66.80451151059569,2152.295216257743,1.1958541850033466
ENSG00000162374,False,ELAVL4,NCBITaxon:9606,gene,173.0,True,1995.0,0.0010694592121856532,0.0015010539094619446,1.2340289816031071
ENSG00000162692,False,VCAM1,NCBITaxon:9606,gene,259.0,True,2465.0,0.0016010978956999085,0.0021549137667143587,1.1579942869147486
ENSG00000143416,False,SELENBP1,NCBITaxon:9606,gene,287.0,True,278.0,0.0017741895600998986,0.007582023130111645,3.6572622162758264
ENSG00000276600,False,RAB7B,NCBITaxon:9606,gene,406.0,True,1012.0,0.0025098291337998565,0.004865024816377541,1.6283328874197174
ENSG00000197721,False,CR1L,NCBITaxon:9606,gene,109.0,True,1249.0,0.0006738211221285329,0.0011061030859818848,1.4789286931900871
ENSG00000174059,False,CD34,NCBITaxon:9606,gene,790.0,True,365.0,0.004883657674142578,0.018101431788711937,3.0239589880897952
ENSG00000185155,False,MIXL1,NCBITaxon:9606,gene,217.0,True,2311.0,0.0013414603990999233,0.0018218560677867976,1.1793389047826612
ENSG00000224525,False,RP11-561I11.3,NCBITaxon:9606,gene,12.0,True,1758.0,7.418214188571005e-05,9.89046309372191e-05,1.2850420389145722
ENSG00000169224,False,GCSAML,NCBITaxon:9606,gene,278.0,True,1378.0,0.001718552953685616,0.0028407129088782613,1.4169424775772785
ENSG00000115705,False,TPO,NCBITaxon:9606,gene,353.0,True,1250.0,0.002182191340471304,0.003809460052402681,1.4774260033569484
ENSG00000134323,False,MYCN,NCBITaxon:9606,gene,343.0,True,448.0,0.0021203728888998788,0.006418480815137623,2.56598836404284
ENSG00000285354,False,RP11-549D18.1,NCBITaxon:9606,gene,46.0,True,2587.0,0.00028436487722855515,0.00034610460498165485,1.1419608266116357
ENSG00000115884,False,SDC1,NCBITaxon:9606,gene,112.0,True,665.0,0.0006923666575999604,0.0015820827688306296,2.0556710013266386
ENSG00000233723,False,LINC01122,NCBITaxon:9606,gene,174.0,True,2301.0,0.0010756410573427957,0.0014454036983489575,1.1810839810008253
ENSG00000119865,False,CNRIP1,NCBITaxon:9606,gene,432.0,True,273.0,0.0026705571078855616,0.011812629089033909,3.7050077431745154
ENSG00000244437,False,IGKV3-15,NCBITaxon:9606,gene,472.0,True,125.0,0.002917830914171262,0.05853392174853657,6.788262202856936
ENSG00000175874,False,CREG2,NCBITaxon:9606,gene,101.0,True,2805.0,0.0006243663608713929,0.0007723455858110451,1.1190617863532035
ENSG00000144057,False,ST6GAL2,NCBITaxon:9606,gene,39.0,True,1601.0,0.00024109196112855765,0.0003399454597993113,1.3305580957940948
ENSG00000198075,False,SULT1C4,NCBITaxon:9606,gene,130.0,True,2395.0,0.0008036398704285255,0.0010502743323061788,1.1665231935116986
ENSG00000168702,False,LRP1B,NCBITaxon:9606,gene,198.0,True,1522.0,0.0012240053411142157,0.0019025218804204868,1.3564785659543548
ENSG00000163092,False,XIRP2,NCBITaxon:9606,gene,183.0,True,594.0,0.0011312776637570781,0.00281147713746365,2.178361427311818
ENSG00000118231,False,CRYGD,NCBITaxon:9606,gene,196.0,True,928.0,0.0012116416507999307,0.0023476475970181246,1.691881199075128
ENSG00000173578,False,XCR1,NCBITaxon:9606,gene,592.0,True,333.0,0.0036596523330283625,0.014439850187118464,3.2596385131503003
ENSG00000144821,False,MYH15,NCBITaxon:9606,gene,66.0,True,2331.0,0.00040800178037140526,0.0005191117368155608,1.176193913347636
ENSG00000152952,False,PLOD2,NCBITaxon:9606,gene,445.0,True,1509.0,0.0027509210949284144,0.004474297831474184,1.360489477678468
ENSG00000163751,False,CPA3,NCBITaxon:9606,gene,497.0,True,200.0,0.0030723770430998243,0.01735547083455162,4.701231967292458
ENSG00000169908,False,TM4SF1,NCBITaxon:9606,gene,101.0,True,1591.0,0.0006243663608713929,0.000920710786753163,1.3340300982709716
ENSG00000114805,False,PLCH1,NCBITaxon:9606,gene,153.0,True,2281.0,0.0009458223090428031,0.0012663915060101261,1.1848343492018618
ENSG00000168779,False,SHOX2,NCBITaxon:9606,gene,225.0,True,2881.0,0.0013909151603570633,0.001784629637734954,1.1120701164193734
ENSG00000151967,False,SCHIP1,NCBITaxon:9606,gene,101.0,True,2804.0,0.0006243663608713929,0.0007723455858110452,1.1190617863532035
ENSG00000180044,False,C3orf80,NCBITaxon:9606,gene,193.0,True,838.0,0.0011930961153285033,0.0024527842117773595,1.7966654205587589
ENSG00000085276,False,MECOM,NCBITaxon:9606,gene,107.0,True,2253.0,0.0006614574318142479,0.0008712080268961133,1.1878205591995625
ENSG00000007062,False,PROM1,NCBITaxon:9606,gene,226.0,True,1093.0,0.001397097005514206,0.0025326202906520894,1.570828660810801
ENSG00000154277,False,UCHL1,NCBITaxon:9606,gene,151.0,True,926.0,0.000933458618728518,0.0017856929442985827,1.6940013298385954
ENSG00000109255,False,NMU,NCBITaxon:9606,gene,221.0,True,2200.0,0.0013661877797284934,0.0018836079480516559,1.196098386894968
ENSG00000138772,False,ANXA3,NCBITaxon:9606,gene,257.0,True,1746.0,0.0015887342053856235,0.002377501006467592,1.2880727920742252
ENSG00000138798,False,EGF,NCBITaxon:9606,gene,469.0,True,2915.0,0.0028992853786998342,0.0038552712001965485,1.1095819352645577
ENSG00000248991,False,RP11-73G16.2,NCBITaxon:9606,gene,682.0,True,1005.0,0.004216018397171188,0.008389586465712928,1.633194851917716
ENSG00000171509,False,RXFP1,NCBITaxon:9606,gene,44.0,True,2904.0,0.00027200118691427015,0.0003213839502715437,1.1103704500473837
ENSG00000113100,False,CDH9,NCBITaxon:9606,gene,22.0,True,1435.0,0.00013600059345713508,0.0001978017716470636,1.3928484091027715
ENSG00000113389,False,NPR3,NCBITaxon:9606,gene,727.0,True,376.0,0.0044942014292426,0.016269064715422808,2.962454784712629
ENSG00000250348,False,RP11-466P24.6,NCBITaxon:9606,gene,398.0,True,2977.0,0.0024603743725427167,0.003233253407761505,1.105016629141014
ENSG00000153347,False,FAM81B,NCBITaxon:9606,gene,372.0,True,1254.0,0.0022996463984570116,0.004012935785932343,1.472570143615276
ENSG00000253404,False,AC034243.1,NCBITaxon:9606,gene,56.0,True,2421.0,0.0003461833287999802,0.00043261199244318694,1.1634704008873844
ENSG00000113657,False,DPYSL3,NCBITaxon:9606,gene,75.0,True,1985.0,0.0004636383867856878,0.0006241552587488557,1.236709238524676
ENSG00000224846,False,NQO2-AS1,NCBITaxon:9606,gene,318.0,True,966.0,0.0019658267599713163,0.0038412669590099863,1.663354772476283
ENSG00000153162,False,BMP6,NCBITaxon:9606,gene,675.0,True,1899.0,0.00417274548107119,0.006368473611396124,1.253216377587307
ENSG00000204424,False,LY6G6F,NCBITaxon:9606,gene,629.0,True,1650.0,0.003888380603842635,0.0062100369590091,1.315826095912089
ENSG00000227502,False,MROCKI,NCBITaxon:9606,gene,292.0,True,1749.0,0.0018050987858856111,0.002716770282169103,1.2868765399316013
ENSG00000273132,False,RP11-350J20.12,NCBITaxon:9606,gene,147.0,True,1988.0,0.000908731238099948,0.0012664602938125466,1.2358826089127732
ENSG00000005108,False,THSD7A,NCBITaxon:9606,gene,71.0,True,2305.0,0.0004389110061571178,0.0005623587428433136,1.1803123935373112
ENSG00000225792,False,AC004540.4,NCBITaxon:9606,gene,126.0,True,2140.0,0.0007789124897999555,0.0010503134649226635,1.2055766419998106
ENSG00000122548,False,KIAA0087,NCBITaxon:9606,gene,184.0,True,203.0,0.0011374595089142206,0.008257702363645326,4.6186347660364255
ENSG00000122592,False,HOXA7,NCBITaxon:9606,gene,196.0,True,2609.0,0.0012116416507999307,0.0015810940588171752,1.1394484059191248
ENSG00000253187,False,HOXA10-AS,NCBITaxon:9606,gene,286.0,True,2065.0,0.001768007714942756,0.0025190825454122867,1.2195721758601612
ENSG00000176532,False,PRR15,NCBITaxon:9606,gene,63.0,True,1917.0,0.00038945624489997773,0.0005253084095656691,1.2494858531118485
ENSG00000106078,False,COBL,NCBITaxon:9606,gene,169.0,True,2440.0,0.001044731831557083,0.0013774685207400183,1.1606710767388233
ENSG00000183166,False,CALN1,NCBITaxon:9606,gene,150.0,True,2383.0,0.0009272767735713756,0.0012231530602422318,1.1684941635796287
ENSG00000186472,False,PCLO,NCBITaxon:9606,gene,73.0,True,1361.0,0.0004512746964714028,0.0006983491709918678,1.4235918766681392
ENSG00000237819,False,CDK6-AS1,NCBITaxon:9606,gene,483.0,True,413.0,0.0029858312108998293,0.00969045976845841,2.7045203740864325
ENSG00000105971,False,CAV2,NCBITaxon:9606,gene,514.0,True,548.0,0.003177468410771247,0.012032212441886389,2.2781701431811507
ENSG00000236279,False,CLEC2L,NCBITaxon:9606,gene,729.0,True,956.0,0.004506565119556885,0.009196878853803594,1.6698819647998973
ENSG00000275896,False,PRSS2,NCBITaxon:9606,gene,121.0,True,271.0,0.000748003264014243,0.005828956508008968,3.717060383832135
ENSG00000102230,False,PCYT1B,NCBITaxon:9606,gene,434.0,True,2423.0,0.0026829207981998466,0.0037266594485363003,1.1632243271211071
ENSG00000102145,False,GATA1,NCBITaxon:9606,gene,672.0,True,668.0,0.0041541999455997625,0.010380670348822342,2.052309383232269
ENSG00000179083,False,FAM133A,NCBITaxon:9606,gene,98.0,True,1277.0,0.0006058208253999654,0.0009763705517275944,1.4603297417645447
ENSG00000204065,False,TCEAL5,NCBITaxon:9606,gene,35.0,True,1146.0,0.00021636458049998763,0.0003523205383164415,1.5418793159746855
ENSG00000253230,False,MIR124-1HG,NCBITaxon:9606,gene,580.0,True,1616.0,0.0035854701911426524,0.005748659627288896,1.3256433435567572
ENSG00000137571,False,SLCO5A1,NCBITaxon:9606,gene,299.0,True,2527.0,0.0018483717019856087,0.0024878825000841237,1.1494746233846223
ENSG00000121005,False,CRISPLD1,NCBITaxon:9606,gene,97.0,True,2534.0,0.0005996389802428229,0.0007600120856989318,1.1490708006820545
ENSG00000133742,False,CA1,NCBITaxon:9606,gene,469.0,True,61.0,0.0028992853786998342,0.03754653558080275,10.579199982633709
ENSG00000123119,False,NECAB1,NCBITaxon:9606,gene,252.0,True,2249.0,0.001557824979599911,0.0021488685799913518,1.1885286375381985
ENSG00000253848,False,RP11-10N23.5,NCBITaxon:9606,gene,133.0,True,2561.0,0.000822185405899953,0.0010564260636920396,1.1455089473464288
ENSG00000177459,False,ERICH5,NCBITaxon:9606,gene,95.0,True,1906.0,0.0005872752899285378,0.0008094818274108221,1.250997728978378
ENSG00000253633,False,KB-1980E6.3,NCBITaxon:9606,gene,210.0,True,2457.0,0.0012981874829999258,0.001729242043165438,1.1587312702423227
ENSG00000236939,False,BAALC-AS2,NCBITaxon:9606,gene,47.0,True,2328.0,0.0002905467223856977,0.0003646467010629618,1.1766125342728697
ENSG00000107186,False,MPDZ,NCBITaxon:9606,gene,65.0,True,1718.0,0.00040181993521426273,0.0005623899266470761,1.2947517456774347
ENSG00000164946,False,FREM1,NCBITaxon:9606,gene,43.0,True,893.0,0.0002658193417571277,0.0004882981260752115,1.7276872799048777
ENSG00000165072,False,MAMDC2,NCBITaxon:9606,gene,113.0,True,1082.0,0.000698548502757103,0.0012297068181177902,1.5829170938697286
ENSG00000165152,False,PGAP4,NCBITaxon:9606,gene,138.0,True,1699.0,0.0008530946316856656,0.0012480126663132335,1.3016716110639523
ENSG00000227619,False,RP11-492E3.2,NCBITaxon:9606,gene,197.0,True,2415.0,0.0012178234959570732,0.001624352223755101,1.1643521955186955
ENSG00000228401,False,RP11-251M1.1,NCBITaxon:9606,gene,75.0,True,1284.0,0.0004636383867856878,0.0007354291594554451,1.457188773194252
ENSG00000237419,False,RP11-885N19.6,NCBITaxon:9606,gene,568.0,True,1868.0,0.0035112880492569423,0.005341181780679248,1.258742602323535
ENSG00000069696,False,DRD4,NCBITaxon:9606,gene,705.0,True,973.0,0.004358200835785466,0.008827281074230522,1.6597794142592663
ENSG00000135373,False,EHF,NCBITaxon:9606,gene,388.0,True,1780.0,0.0023985559209712915,0.003641558083756255,1.2783058950283592
ENSG00000110436,False,SLC1A2,NCBITaxon:9606,gene,1768.0,True,753.0,0.010929502237827947,0.026054639441921393,1.9314446867811417
ENSG00000149534,False,MS4A2,NCBITaxon:9606,gene,741.0,True,76.0,0.0045807472614425955,0.2807663412911445,9.15653485246311
ENSG00000175592,False,FOSL1,NCBITaxon:9606,gene,3319.0,True,2600.0,0.020517544076555972,0.028553515150002765,1.140450806501748
ENSG00000149571,False,KIRREL3,NCBITaxon:9606,gene,303.0,True,890.0,0.0018730990826141788,0.003798349752279379,1.7306089868384713
ENSG00000233968,False,RP11-354E11.2,NCBITaxon:9606,gene,959.0,True,434.0,0.005928389505699661,0.01911014678550717,2.6182918570369287
ENSG00000078114,False,NEBL,NCBITaxon:9606,gene,2608.0,True,2749.0,0.01612225216982765,0.022254490621099958,1.1248456610751534
ENSG00000204682,False,MIR1915HG,NCBITaxon:9606,gene,32.0,True,1681.0,0.00019781904502856013,0.00027196373577739725,1.3052292138754957
ENSG00000165309,False,ARMC3,NCBITaxon:9606,gene,160.0,True,2998.0,0.0009890952251428006,0.0012353983591054628,1.1026636050320953
ENSG00000165507,False,DEPP1,NCBITaxon:9606,gene,263.0,True,533.0,0.0016258252763284786,0.004343220686759798,2.296590717000842
ENSG00000228065,False,LINC01515,NCBITaxon:9606,gene,32.0,True,2261.0,0.00019781904502856013,0.00024723620228704407,1.1865549391364882
ENSG00000122861,False,PLAU,NCBITaxon:9606,gene,650.0,True,2178.0,0.004018199352142628,0.005856643178113118,1.1989864972696165
ENSG00000119919,False,NKX2-3,NCBITaxon:9606,gene,67.0,True,2570.0,0.0004141836255285478,0.0005129247707886823,1.1440328008031966
ENSG00000174236,False,REP15,NCBITaxon:9606,gene,46.0,True,2586.0,0.00028436487722855515,0.0003461046049816549,1.1419608266116357
ENSG00000165966,False,PDZRN4,NCBITaxon:9606,gene,50.0,True,941.0,0.0003090922578571252,0.0005562739649184744,1.6832834371524763
ENSG00000186081,False,KRT5,NCBITaxon:9606,gene,1261.0,True,128.0,0.007795306743156698,0.06303771640113547,6.5467038575937595
ENSG00000149948,False,HMGA2,NCBITaxon:9606,gene,206.0,True,1827.0,0.0012734601023713559,0.0018529433011189873,1.267055322610008
ENSG00000277738,False,RP11-693J15.6,NCBITaxon:9606,gene,272.0,True,2150.0,0.001681461882742761,0.002358652116787482,1.2038108550328213
ENSG00000132975,False,GPR12,NCBITaxon:9606,gene,36.0,True,1860.0,0.00022254642565713013,0.00029668087466649555,1.2612178158985807
ENSG00000183722,False,LHFPL6,NCBITaxon:9606,gene,854.0,True,2890.0,0.005279295764199698,0.007204932409867382,1.1112076630759413
ENSG00000261105,False,LMO7-AS1,NCBITaxon:9606,gene,183.0,True,2501.0,0.0011312776637570781,0.001488554095729757,1.1533470364727971
ENSG00000134873,False,CLDN10,NCBITaxon:9606,gene,97.0,True,1953.0,0.0005996389802428229,0.0008218309194248147,1.2425353890791007
ENSG00000211796,False,TRAV16,NCBITaxon:9606,gene,217.0,True,2066.0,0.0013414603990999233,0.0018836749015126808,1.2193559823939515
ENSG00000100448,False,CTSG,NCBITaxon:9606,gene,912.0,True,591.0,0.005637842783313964,0.08720695268622469,2.193846349563368
ENSG00000185559,False,DLK1,NCBITaxon:9606,gene,87.0,True,1251.0,0.0005378205286713978,0.0008713563028257731,1.477025236237136
ENSG00000211938,False,IGHV3-7,NCBITaxon:9606,gene,2034.0,True,56.0,0.012573873049627853,3.065029856903102,11.869280879619794
